LIMIT_BAL,total_bill,default,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,AGE_BIN,BAL_BIN
80000,49021,1,0,0,-1,-1,-2,-2,1,1,0,0,0,0,25000,23012,1009,0,0,0,1,1
80000,335321,1,2,0,0,2,0,0,1,1,0,1,1,1,28225,57498,61593,59865,62002,66138,2,1
80000,48176,1,1,-2,-2,-1,2,2,0,1,1,0,1,0,-1470,-1484,-1495,16898,16452,19275,1,1
100000,107066,1,-1,0,0,0,0,0,1,1,1,0,1,1,2764,46336,46495,4468,3487,3516,1,1
30000,22519,1,1,-1,2,2,-1,0,1,0,0,1,1,1,0,1168,381,0,9492,11478,1,1
80000,424,1,0,0,-1,-1,-1,-1,0,1,1,0,1,1,342,-62,34,130,-232,212,1,1
80000,416219,1,0,0,0,0,0,0,1,1,1,0,0,0,74014,75490,77780,77282,76871,34782,2,1
400000,573380,1,2,2,0,0,-2,-2,1,1,0,0,0,1,187723,190130,195527,0,0,0,2,2
20000,100029,1,2,0,0,0,0,2,1,1,1,1,0,1,14432,15442,16465,17478,18323,17889,1,1
80000,13110,1,-1,-1,-1,-1,0,-1,1,1,1,0,1,1,1019,1557,1170,4165,3769,1430,1,1
20000,110785,1,2,0,0,0,0,0,1,1,1,1,1,1,17505,18841,15823,19105,19478,20033,1,1
80000,396581,1,2,2,2,2,2,-2,1,1,1,0,0,0,79028,81514,83612,152427,0,0,1,1
20000,79794,1,2,0,0,0,0,0,1,1,1,0,0,1,14043,14998,16244,18294,18105,-1890,1,1
20000,69317,1,2,0,0,2,3,2,1,1,1,0,0,1,6666,9717,12452,13946,13443,13093,1,1
60000,230391,1,2,2,2,0,0,0,1,0,1,1,1,1,57991,60954,44336,35486,30138,1486,1,1
30000,82021,1,3,2,2,2,2,3,1,0,1,1,0,0,9369,10567,10259,16851,17772,17203,1,1
50000,205395,1,0,0,0,0,0,0,1,1,1,1,1,1,35197,34412,34269,33952,32977,34588,1,1
30000,162098,1,0,0,0,0,0,0,1,1,1,1,1,1,26594,27089,26764,27187,27217,27247,1,1
30000,183750,1,2,2,0,0,2,2,0,1,1,1,0,1,31088,30291,30438,30492,31024,30417,1,1
140000,317042,1,2,2,2,2,2,2,1,1,1,0,1,1,50675,51953,52946,53701,52238,55529,1,2
10000,48777,1,1,2,2,2,0,0,1,1,0,0,0,0,8622,9719,10411,10014,10011,0,1,1
20000,78485,1,2,3,2,2,2,2,0,1,0,1,0,1,12792,12298,13301,12795,13832,13467,1,1
50000,280406,1,2,2,0,0,2,2,0,1,1,1,1,1,50702,46616,46272,46527,45139,45150,1,1
30000,81317,1,0,0,0,2,0,0,1,1,1,1,1,1,10569,11689,13487,14063,14528,16981,1,1
30000,173596,1,0,0,2,0,0,0,1,1,1,1,1,1,27597,30744,29986,30078,27368,27823,1,1
100000,438278,1,0,0,0,0,0,0,1,1,1,1,1,1,81221,82005,83349,62563,63907,65233,1,1
100000,507286,1,1,2,2,2,0,0,0,1,0,1,1,0,101125,87629,92111,75543,74290,76588,1,1
10000,51480,1,2,0,0,2,0,0,1,1,0,1,1,1,6090,7249,9555,9233,9568,9785,1,1
120000,6205,1,0,0,-2,-2,-1,0,0,0,0,1,1,1,2753,-656,-989,-1648,2555,4190,1,1
20000,33686,1,0,0,0,0,-1,-1,1,1,1,1,1,1,10545,8726,7235,6154,854,172,1,1
20000,110993,1,0,0,0,2,0,0,1,1,0,1,1,1,15315,16763,20669,20032,19642,18572,1,1
50000,272447,1,2,2,2,2,2,0,1,0,1,0,1,1,48415,47762,45060,45734,43125,42351,1,1
80000,476923,1,0,0,0,0,0,0,1,1,1,1,1,1,80955,77308,79384,81029,79188,79059,1,1
50000,7928,1,1,2,2,-2,-2,-2,0,0,0,0,0,0,4079,3849,0,0,0,0,1,1
360000,2546,1,2,2,-2,-2,-2,-2,0,0,0,0,0,0,2546,0,0,0,0,0,1,2
70000,228224,1,2,2,2,0,0,0,1,0,1,1,1,1,34277,37386,36505,37520,38598,43938,1,1
100000,45755,1,0,-1,0,0,0,0,1,1,1,1,0,1,1782,6708,7802,11337,9818,8308,1,1
110000,605909,1,0,0,0,0,0,2,1,1,1,1,0,1,109494,110743,111145,106848,84749,82930,1,1
150000,709290,1,2,2,2,2,2,2,1,1,0,1,1,0,114115,116364,118762,115400,121135,123514,1,2
30000,97218,1,2,2,2,0,0,0,1,0,1,1,1,1,13540,16514,15566,16578,16878,18142,1,1
100000,480366,1,0,0,0,2,2,2,1,1,1,1,0,1,73749,75217,82000,84032,84533,80835,1,1
110000,744261,1,2,2,2,2,2,0,1,1,1,0,1,1,124223,124695,126214,130553,127130,111446,2,1
100000,450954,1,1,2,0,0,0,0,0,1,1,1,1,1,74024,72246,73885,75454,76611,78734,1,1
80000,341462,1,0,0,0,0,0,0,1,1,1,1,1,1,63873,65293,66098,58587,43371,44240,1,1
120000,266230,1,0,0,0,0,0,0,1,1,1,1,1,1,111029,29220,30262,31284,31887,32548,1,1
30000,99707,1,2,2,0,0,0,-1,0,1,1,1,1,0,29223,25950,20047,15732,8282,473,1,1
20000,57586,1,0,0,0,0,0,0,1,1,1,1,1,1,7539,8533,9557,10400,10657,10900,1,1
110000,571248,1,-1,4,3,2,3,2,0,0,1,1,1,1,96365,93982,91648,96215,95256,97782,1,1
110000,446903,1,0,0,0,0,0,0,1,1,1,1,1,1,63390,67304,67545,77703,82899,88062,1,1
200000,649938,1,-1,-1,2,2,2,2,1,1,1,0,1,0,182960,194903,75601,94406,60854,41214,2,2
50000,209333,1,2,0,0,0,0,0,1,1,1,1,1,1,48272,48750,26960,27863,28430,29058,1,1
300000,0,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,2,2
20000,46111,1,0,0,0,-1,-1,-2,1,1,1,0,0,0,18382,16452,10456,821,0,0,2,1
80000,360840,1,2,2,2,2,0,0,0,1,0,1,1,1,82099,79467,102902,49075,23989,23308,1,1
60000,247594,1,0,0,2,2,2,2,1,0,1,0,1,1,37594,40660,39745,42489,41485,45621,2,1
30000,165876,1,1,3,2,0,0,2,0,0,1,1,0,1,27808,27070,26346,27352,28945,28355,2,1
30000,14774,1,3,2,2,6,6,6,0,0,0,0,0,0,2447,2460,2473,2487,2460,2447,2,1
50000,180449,1,1,3,2,0,0,0,0,1,1,1,1,1,50757,49221,21255,20004,19832,19380,2,1
50000,136415,1,2,2,2,0,0,0,1,0,1,1,1,0,21555,22305,21661,22674,23297,24923,2,1
200000,795185,1,2,2,2,2,0,0,1,1,0,1,1,1,128674,131087,132150,128702,131527,143045,1,2
50000,363991,1,2,0,0,2,2,0,1,1,1,0,1,1,62652,59854,65542,62664,57758,55521,2,1
30000,167950,1,0,0,0,0,0,0,1,1,1,1,1,1,25951,26645,27950,28595,28993,29816,2,1
20000,120114,1,1,2,3,2,0,0,1,0,0,0,0,0,18800,21386,20774,19994,19583,19577,2,1
30000,9714,1,0,0,0,-2,-2,-2,1,0,0,0,0,0,6064,3650,0,0,0,0,2,1
30000,170652,1,0,0,0,2,2,2,1,1,0,1,0,1,25262,26515,30065,28872,30458,29480,2,1
50000,213154,1,1,2,0,0,0,0,0,1,1,1,1,1,49511,48309,39519,27866,23418,24531,2,1
80000,441787,1,0,0,0,0,0,2,1,1,1,1,0,1,79971,81671,78905,78247,62243,60750,2,1
50000,51548,1,2,4,3,2,0,0,0,1,1,0,0,0,13837,13331,12780,8426,3174,0,2,1
240000,1303928,1,0,0,0,0,0,0,1,1,1,1,1,1,234329,231422,233795,220162,190185,194035,2,2
50000,186586,1,2,2,2,2,2,2,1,1,1,1,1,1,28986,30121,30954,31657,32120,32748,2,1
80000,351615,1,0,0,0,0,0,0,1,1,1,1,1,1,72610,62755,61730,54695,50075,49750,1,1
140000,768520,1,0,0,0,0,0,0,1,1,1,1,1,1,136447,135148,139190,139911,109679,108145,2,2
60000,2823,1,-1,2,-1,-1,-1,-1,0,1,1,0,1,0,573,312,319,327,0,1292,1,1
20000,14615,1,3,2,2,6,6,6,0,0,0,0,0,0,2430,2435,2440,2445,2435,2430,2,1
80000,395409,1,1,2,2,2,0,0,1,1,1,1,1,1,84732,86228,84065,79075,31991,29318,2,1
30000,17511,1,1,2,2,-2,-1,3,0,0,0,1,0,0,10232,6336,0,0,622,321,2,1
50000,110464,1,1,2,2,0,0,0,1,0,1,1,1,1,17990,18798,18213,19187,17859,18417,2,1
150000,708625,1,0,0,0,2,2,0,1,1,1,0,1,1,142843,139690,111912,107752,103150,103278,2,2
90000,291393,1,0,0,0,0,0,0,1,1,1,1,1,1,61980,46310,43686,45440,46356,47621,1,1
110000,288560,1,0,0,0,0,0,0,1,1,1,1,1,1,45046,46293,47543,48751,49942,50985,1,1
200000,30265,1,3,2,2,2,2,2,0,0,0,0,0,0,5035,5043,5051,5058,5043,5035,2,2
50000,2256,1,-1,-1,-1,-1,-1,-1,0,1,1,1,0,1,55,0,1231,885,85,0,2,1
80000,63146,1,0,0,0,2,2,0,1,1,1,0,1,1,6790,8648,11571,11932,11620,12585,1,1
30000,178510,1,2,2,2,2,2,0,1,0,1,0,1,1,28683,29795,29021,31175,29790,30046,2,1
50000,239517,1,3,3,2,0,0,0,0,0,1,1,1,1,52742,51624,50527,47672,18314,18638,2,1
160000,677277,1,2,2,2,2,0,0,1,1,0,1,1,1,113335,116125,118452,115095,111853,102417,2,2
300000,0,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,2,2
260000,4092,1,-2,-2,-2,-2,-2,-2,0,0,0,1,1,1,1244,0,0,0,1161,1687,2,2
100000,477885,1,2,2,0,0,2,0,0,1,1,0,1,1,97241,94784,95637,65827,61628,62768,2,1
40000,160841,1,2,2,2,2,2,0,1,0,1,0,1,1,25567,26342,25627,28086,27351,27868,2,1
160000,696297,1,1,2,2,0,0,0,1,0,1,1,1,1,152736,152675,95812,97313,98055,99706,2,2
30000,111639,1,1,2,2,2,4,3,1,0,1,0,0,0,16486,17702,17124,20704,20109,19514,2,1
30000,4692,1,-1,-1,-1,-1,0,0,1,1,1,1,0,1,435,1188,1383,891,795,0,1,1
50000,72224,1,0,0,0,0,-2,-2,1,1,0,0,0,0,34813,30746,6665,0,0,0,2,1
220000,513034,1,0,0,0,2,2,0,1,1,1,0,1,1,86974,85593,91281,88064,81819,79303,2,2
60000,366600,1,0,0,0,0,0,0,1,1,1,1,1,1,60901,61067,61139,61023,60884,61586,2,1
280000,849506,1,2,0,0,0,0,0,1,1,1,1,1,1,185169,132669,137133,135289,133069,126177,2,2
200000,227888,1,0,0,0,0,0,0,1,1,1,1,0,1,103913,66940,12530,14272,15316,14917,2,2
200000,1180762,1,0,0,0,0,0,0,1,1,1,1,1,1,199295,201741,203809,189037,191819,195061,2,2
20000,111981,1,1,2,2,2,0,0,0,1,0,1,1,1,17849,17256,19388,18775,19155,19558,2,1
80000,57729,1,2,0,0,0,0,0,1,1,1,1,1,1,16423,12177,11555,7826,4311,5437,2,1
30000,172955,1,2,0,0,0,0,0,1,1,1,1,1,1,27783,27573,28617,29553,30025,29404,2,1
60000,4658,1,1,-1,-1,2,-1,-1,1,1,0,1,1,0,0,1700,866,869,808,415,1,1
50000,275035,1,-2,2,2,0,0,0,1,1,1,1,1,1,51786,96230,48897,38683,19599,19840,2,1
30000,150482,1,0,0,2,0,0,2,1,0,1,1,0,1,22472,25366,24671,25311,26520,26142,2,1
80000,235623,1,2,0,0,0,2,0,1,1,1,1,1,1,62619,54599,43207,32324,22368,20506,2,1
300000,0,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,1,0,0,0,0,0,0,2,2
20000,35097,1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,3507,6944,14022,2918,7488,218,1,1
30000,143648,1,2,2,2,2,2,-1,1,1,1,1,1,0,34738,32903,29119,26821,17042,3025,2,1
80000,389022,1,2,0,0,2,0,0,1,1,1,1,1,1,76431,77977,81929,80393,61561,10731,1,1
190000,594119,1,0,0,0,0,0,0,1,1,1,1,1,1,189449,95380,75004,76565,78086,79635,1,2
50000,180552,1,2,2,2,2,2,2,0,1,1,1,0,1,30741,29952,32732,28804,29668,28655,1,1
230000,6941,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,917,1722,1300,890,1303,809,2,2
190000,84830,1,-1,-1,-1,0,0,0,1,1,1,1,1,1,778,1332,18699,19659,21298,23064,2,2
150000,3831,1,1,-2,-2,-2,-1,0,0,0,0,1,0,0,0,0,0,0,1918,1913,2,2
130000,572715,1,2,2,0,0,0,0,0,1,1,1,1,1,95577,92818,95483,95336,96075,97426,2,2
10000,49482,1,1,2,0,0,0,0,0,1,1,1,1,1,7092,6825,7997,9000,9186,9382,2,1
400000,51139,1,-2,-2,-2,-2,-2,-2,1,1,1,1,1,1,1410,8082,6953,10440,13252,11002,2,2
360000,348626,1,-2,-1,0,-1,-1,-1,1,1,1,1,1,1,94689,34567,106320,73381,7797,31872,2,2
20000,112388,1,2,0,0,2,2,2,1,1,0,1,0,1,16362,17361,19917,19207,20116,19425,2,1
180000,45714,1,0,0,2,0,0,0,1,0,1,1,1,1,7688,10026,8015,8979,6330,4676,2,2
80000,428682,1,2,2,2,3,3,2,1,1,1,0,1,0,66894,68205,71522,73764,71961,76336,2,1
50000,187353,1,2,0,0,2,2,2,1,1,0,1,1,0,28124,29437,32028,31199,32609,33956,2,1
20000,0,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,2,1
50000,140555,1,-1,0,0,0,0,0,1,1,1,1,1,1,33469,31271,31040,20297,12175,12303,2,1
10000,52447,1,3,2,0,0,2,0,0,1,1,0,1,1,7636,7381,8237,9842,9562,9789,2,1
70000,318849,1,2,3,3,3,3,2,1,1,1,0,1,1,50501,52383,53958,54499,53008,54500,2,1
20000,98150,1,2,0,0,0,0,2,1,1,1,1,0,1,13730,15197,16231,16948,18241,17803,2,1
80000,399507,1,0,0,2,0,0,2,1,0,1,1,1,1,57753,64959,63352,67739,72009,73695,3,1
50000,200989,1,2,0,0,2,2,2,1,1,1,1,1,1,30041,31252,33934,34595,35197,35970,2,1
60000,230113,1,2,2,2,2,0,0,1,1,0,1,1,1,42943,45638,46571,32924,30698,31339,2,1
110000,111917,1,0,0,0,-1,-1,-1,1,1,1,1,1,1,10042,8291,3371,361,1230,88622,1,1
300000,157243,1,0,0,0,-1,-1,0,1,1,1,1,1,1,34553,60746,33898,5109,10334,12603,2,2
30000,159830,1,0,0,0,0,0,0,1,1,1,1,1,1,27806,28808,26518,25121,26231,25346,2,1
100000,598934,1,1,2,2,2,0,0,0,1,0,1,1,0,102269,97570,101901,98329,97565,101300,2,1
190000,1032199,1,1,2,0,0,0,0,0,1,1,1,1,1,189698,185097,184162,156942,157848,158452,2,2
30000,39982,1,0,0,0,-2,-2,-2,1,0,0,0,0,1,24415,15567,0,0,0,0,2,1
110000,568859,1,0,0,2,2,2,2,1,0,1,1,0,1,87423,93859,91494,98548,99697,97838,2,1
30000,55112,1,2,0,0,0,0,0,1,1,1,1,1,1,7120,7969,9153,10279,10186,10405,2,1
10000,54789,1,1,2,3,2,0,0,1,0,0,1,1,1,6889,10209,9872,9207,9448,9164,2,1
20000,115715,1,2,0,0,0,0,0,1,1,1,1,1,1,18715,18915,19513,19960,19297,19315,2,1
30000,156468,1,4,3,2,0,0,2,0,0,1,1,0,1,31085,29531,26245,24930,23820,20857,2,1
50000,15012,1,1,2,0,0,-2,-2,0,1,0,0,0,0,7633,3250,4129,0,0,0,2,1
30000,71903,1,2,0,0,0,0,-1,1,1,1,1,1,0,17026,15732,18452,7144,7650,5899,2,1
130000,710,1,1,-2,-1,-1,-1,-2,0,1,1,0,0,0,0,0,427,283,0,0,2,2
140000,110568,1,0,0,-2,-2,-2,-2,0,0,0,0,0,0,110568,0,0,0,0,0,2,2
200000,329098,1,0,0,0,-1,0,-1,1,1,1,0,1,1,118753,110727,61858,35935,354,1471,2,2
30000,152794,1,1,2,2,2,2,2,0,1,0,1,0,1,23168,22500,26796,26068,27418,26844,2,1
60000,249504,1,0,0,0,0,0,0,1,1,1,1,1,1,60326,44689,44324,41277,29564,29324,2,1
500000,56278,1,-1,-1,-2,-1,0,0,0,0,1,1,1,1,86,34,41,10418,21947,23752,2,2
420000,2190745,1,0,0,0,0,0,0,1,1,1,1,1,1,373987,389758,366936,361017,354817,344230,2,2
30000,101794,1,2,2,2,2,2,2,0,1,0,1,0,1,15768,15218,17794,17212,18103,17699,2,1
200000,1276405,1,1,2,0,0,0,0,1,1,1,1,1,1,205023,195463,192825,305020,188526,189548,2,2
70000,12850,1,1,2,-1,2,-1,-1,0,1,0,1,0,0,6397,423,3097,821,2112,0,2,1
210000,57504,1,-1,-1,-1,-1,0,-1,1,1,1,0,1,1,361,10136,19635,23906,381,3085,2,2
20000,92221,1,0,0,0,0,0,0,1,1,1,1,0,1,16716,17725,18910,19343,19527,0,2,1
70000,256687,1,0,0,0,0,2,2,1,1,1,1,0,1,68919,60393,32535,35431,30199,29210,2,1
380000,2118768,1,0,0,0,0,0,0,1,1,1,1,1,1,379077,374122,371597,362153,322133,309686,2,2
150000,19013,1,2,2,2,-1,-1,-1,1,0,1,1,1,1,1831,5434,3611,2348,5001,788,2,2
30000,72438,1,2,2,3,2,2,2,1,0,0,1,0,1,10544,12769,12289,11803,12693,12340,2,1
90000,218986,1,0,0,0,2,2,2,1,1,1,0,1,1,33079,34234,36202,38321,37381,39769,2,1
50000,240887,1,0,0,0,0,0,0,1,1,1,1,1,1,50580,50510,48842,35131,27903,27921,2,1
160000,11362,1,-1,-1,2,-1,0,-1,1,0,1,0,1,0,1146,2634,1342,1897,771,3572,1,2
180000,29052,1,0,-1,-1,-1,-1,-1,1,0,1,0,1,0,3380,4081,-178,2022,0,19747,2,2
320000,107732,1,0,0,0,-2,-1,0,1,1,0,1,1,1,44350,23180,-2736,-2727,20429,25236,2,2
360000,5679,1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1107,0,939,1214,977,1442,2,2
30000,164730,1,0,0,0,0,2,0,1,1,1,0,1,1,24280,25361,26933,29264,28519,30373,3,1
120000,718021,1,2,0,-1,0,0,0,1,1,1,1,1,1,149330,149574,118714,120090,100671,79642,3,1
30000,75944,1,0,0,0,0,0,0,1,1,1,1,1,1,10689,11399,12414,13494,13782,14166,3,1
30000,102481,1,0,0,0,0,0,2,1,1,1,1,0,1,14507,15455,16393,17716,19428,18982,3,1
140000,27651,1,-1,-1,0,-1,-1,-1,1,1,1,1,1,0,8289,3151,2420,5015,2650,6126,2,2
10000,2079,1,0,-1,2,-1,-1,-2,1,0,1,0,1,0,1466,2074,587,101,-1345,-804,3,1
20000,106481,1,0,0,0,4,3,2,1,1,0,0,0,1,14089,15368,20125,19542,18907,18450,3,1
20000,37731,1,0,0,0,0,0,0,1,1,1,1,1,1,3615,4793,5863,7109,7821,8530,3,1
30000,97373,1,2,2,2,2,2,2,1,1,0,1,0,1,14903,15545,16587,16010,17366,16962,3,1
80000,263275,1,0,0,0,0,0,0,1,1,1,1,1,1,46799,44650,43966,42937,43239,41684,3,1
20000,52220,1,1,2,2,2,0,0,0,1,1,1,1,0,7226,6971,8456,9174,9848,10545,3,1
80000,82150,1,2,2,-2,-2,-2,-2,0,0,0,0,0,0,82150,0,0,0,0,0,3,1
30000,115354,1,2,2,2,2,2,2,1,1,1,1,0,1,17614,18632,19418,19806,20175,19709,3,1
20000,66749,1,0,0,2,2,3,4,1,1,1,1,1,1,6971,8846,10548,12069,13565,14750,3,1
80000,302843,1,2,2,2,2,2,2,1,1,1,0,1,1,48292,49383,50384,51248,50151,53385,3,1
20000,99483,1,2,0,0,0,0,0,1,1,1,1,1,1,18073,14387,15453,16490,17406,17674,3,1
20000,74060,1,1,2,0,0,2,2,0,1,1,1,0,1,11312,10847,11580,13584,13552,13185,3,1
30000,95396,1,0,0,2,0,0,2,1,0,1,1,1,0,12470,15329,14790,15503,18466,18838,3,1
50000,1326,1,1,-2,-2,-2,-1,-1,0,0,0,1,1,1,0,0,0,0,575,751,3,1
80000,8646,1,0,0,-1,-1,0,0,1,1,1,1,0,0,2293,1946,736,944,1986,741,3,1
180000,5917,1,-2,-2,-2,-2,-2,-2,0,1,1,1,1,0,0,0,1856,-171,0,4232,3,2
20000,100139,1,2,0,0,2,0,0,1,1,0,0,0,0,19810,19252,20957,20145,19975,0,1,1
30000,6485,1,3,2,2,3,3,3,0,0,0,0,0,0,1077,1080,1084,1087,1080,1077,1,1
30000,118268,1,0,0,2,2,2,-1,1,0,1,0,1,0,19344,24009,23347,25836,25009,723,1,1
120000,433579,1,1,2,0,0,0,0,1,1,1,1,1,0,117166,92262,79882,66814,55511,21944,1,1
20000,94800,1,2,2,2,0,0,2,1,0,1,1,0,1,14205,15171,14638,15577,17814,17395,1,1
10000,48411,1,1,4,3,2,2,2,0,0,0,1,0,1,8401,8141,7884,7624,8324,8037,1,1
150000,419986,1,2,0,0,-1,0,0,1,1,1,1,1,1,17647,151694,147478,7474,8181,87512,1,2
120000,10649,1,2,-1,0,0,-2,-1,1,1,1,0,1,0,1355,2130,2502,1194,0,3468,1,1
100000,80822,1,2,2,2,2,2,2,1,1,1,1,1,1,10652,13274,13474,13663,14724,15035,1,1
20000,116083,1,1,2,2,4,3,2,0,1,0,0,0,1,17365,16773,21367,20723,20144,19711,1,1
60000,312004,1,1,2,3,2,0,0,1,0,1,1,1,1,58253,61695,59780,58220,38673,35383,1,1
40000,234415,1,4,3,2,3,2,2,0,1,1,1,1,1,38385,37484,38924,39197,39459,40966,1,1
420000,2153737,1,1,2,2,0,0,0,1,1,1,1,1,1,390168,395840,382559,333129,324446,327595,1,2
50000,137852,1,2,2,0,0,0,-2,1,1,1,0,0,0,44642,44810,40690,7710,0,0,1,1
50000,245780,1,1,2,2,2,2,2,1,1,1,1,0,1,38162,40207,41152,41866,42599,41794,1,1
50000,295624,1,2,2,0,0,0,0,0,1,1,1,1,0,49131,48059,48585,49269,49958,50622,1,1
10000,25140,1,4,3,3,2,3,2,1,0,1,0,0,1,3478,4165,3953,4731,4515,4298,1,1
20000,61307,1,1,2,0,0,3,2,0,1,1,0,0,1,8062,7777,8799,12634,12173,11862,1,1
10000,13969,1,3,2,2,6,6,6,0,0,0,0,0,0,2325,2328,2330,2333,2328,2325,2,1
30000,9693,1,3,2,2,4,4,4,0,0,0,0,0,0,1636,1618,1601,1584,1618,1636,1,1
310000,704069,1,1,2,0,0,0,0,1,1,1,1,1,1,191455,187328,70335,77849,87471,89631,1,2
20000,16926,1,-1,-1,0,-1,0,-1,1,1,1,1,1,0,4615,4041,5719,735,1724,92,1,1
100000,450976,1,0,0,0,0,0,0,1,1,1,1,1,1,72641,72633,74373,75539,78281,77509,1,1
30000,169991,1,1,2,2,2,2,2,0,1,1,1,1,0,25288,24586,29156,29875,30283,30803,1,1
180000,8548,1,0,0,-2,-2,-2,-2,0,0,0,0,0,0,8548,0,0,0,0,0,1,2
100000,268043,1,0,0,0,0,-2,-2,1,1,0,0,1,1,100630,101617,64539,0,0,1257,1,1
30000,144738,1,0,0,0,0,0,0,1,1,1,1,1,1,24093,25859,22307,23620,23944,24915,1,1
70000,215583,1,2,2,2,2,2,2,1,1,1,1,1,1,33799,34740,35885,36395,37000,37764,1,1
430000,216143,1,-1,-1,2,0,0,0,1,0,1,1,1,1,28999,29997,29245,30320,49308,48274,2,2
10000,41373,1,1,2,0,0,0,0,0,1,1,1,1,1,9207,8103,7577,7598,6040,2848,2,1
90000,0,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1
50000,102764,1,2,2,2,0,0,0,1,0,1,1,1,1,15403,17698,17118,18060,17060,17425,2,1
50000,196945,1,2,2,2,2,2,2,1,1,1,1,1,1,30583,31779,32875,33338,33781,34589,2,1
150000,359708,1,2,2,-2,-2,-1,2,0,0,0,1,0,1,90539,0,0,0,138440,130729,2,2
130000,163551,1,0,0,0,0,0,0,1,1,1,1,1,0,30213,31204,30595,28687,26977,15875,2,2
30000,162128,1,1,2,2,0,0,0,1,0,1,1,1,0,29150,30263,29492,29895,14325,29003,2,1
30000,53282,1,2,2,2,0,0,2,1,0,1,1,0,1,10540,10165,8603,8381,8545,7048,2,1
20000,94719,1,0,0,0,0,0,0,1,1,1,1,1,0,13263,14278,15628,16360,17100,18090,1,1
30000,139774,1,0,0,0,2,2,3,1,1,1,1,0,0,19680,20851,23899,24416,25810,25118,2,1
20000,89073,1,2,2,2,2,0,0,1,1,1,1,1,1,13526,14001,14476,14932,15693,16445,2,1
50000,75063,1,1,2,2,2,2,2,0,1,0,1,1,0,11019,10565,13206,12718,13469,14086,2,1
30000,127390,1,1,2,2,2,0,0,0,1,0,1,1,1,20221,19596,21966,21308,21897,22402,2,1
10000,10522,1,0,-1,0,-1,-1,-1,1,1,1,0,1,0,1462,3210,4748,333,0,769,2,1
50000,193785,1,-1,-1,-1,0,0,0,0,1,1,1,1,1,242,-157,48244,48434,48190,48832,2,1
20000,114221,1,1,2,2,2,2,0,0,1,1,0,1,1,17937,17354,20382,19997,19082,19469,2,1
140000,428938,1,1,2,2,2,2,3,1,0,1,1,1,1,67907,69378,67682,73009,75221,75741,2,2
20000,104942,1,1,2,2,2,0,0,0,1,0,1,1,1,19972,19336,20548,19383,19682,6021,2,1
200000,-1710,1,-1,2,2,-2,-2,-2,0,0,0,0,0,0,643,238,-168,-574,-932,-917,2,2
260000,519825,1,2,2,2,2,2,2,1,1,1,1,1,1,82712,84458,86511,87200,88560,90384,2,2
150000,564695,1,2,2,0,0,0,0,0,1,1,1,1,1,88683,86364,88966,92480,102934,105268,2,2
220000,1212185,1,2,4,3,2,2,2,1,0,1,0,1,0,233766,216596,197022,198083,187005,179713,2,2
120000,99080,1,-1,2,2,0,0,3,1,0,1,1,0,0,12234,13147,12658,17445,22120,21476,2,1
20000,74368,1,0,0,0,2,2,-2,1,1,0,0,0,0,18692,17452,19461,18763,0,0,2,1
220000,1165395,1,3,2,0,0,0,2,1,1,1,1,1,1,184178,187135,189735,193625,205207,205515,2,2
30000,2682,1,-1,2,-1,-1,-1,-1,0,1,1,1,0,1,1222,374,362,350,374,0,2,1
80000,256905,1,0,0,0,0,0,0,1,1,1,1,1,1,47481,49680,50551,53326,27977,27890,2,1
220000,836635,1,2,2,2,0,0,0,1,1,1,1,1,1,165699,163535,162408,135044,124956,84993,2,2
80000,164004,1,2,2,0,0,0,0,0,1,1,1,1,0,24916,24202,25789,27335,29895,31867,2,1
50000,211759,1,1,2,2,2,2,2,1,0,1,1,0,1,33757,34786,33930,36234,36880,36172,2,1
100000,34835,1,0,0,0,0,-2,-2,1,1,0,0,0,0,10618,11747,12470,0,0,0,2,1
50000,232628,1,0,0,0,0,0,0,1,1,1,1,1,1,49342,46435,47448,39513,17649,32241,2,1
20000,79340,1,0,0,0,2,2,0,1,1,1,0,1,1,10157,10882,13950,14763,14236,15352,2,1
80000,32860,1,1,2,3,2,-1,-1,1,0,0,1,1,1,8462,10366,10053,1349,1322,1308,2,1
70000,373518,1,0,0,0,0,0,0,1,1,1,1,1,1,69419,70517,66688,69689,46495,50710,2,1
50000,86226,1,2,0,0,2,0,0,1,1,0,1,1,0,10378,12203,15111,14457,16042,18035,2,1
40000,234387,1,3,2,0,0,2,0,0,1,1,0,1,1,38344,37449,38266,40626,39789,39913,2,1
10000,58691,1,1,2,0,0,0,0,0,1,1,1,1,1,10874,10095,9207,9622,9551,9342,2,1
